Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1991,1,31,4,853,850,957,951,US,123,NA,64,61,NA,6,3,PIT,BGM,251,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1744,1745,1915,1925,US,124,NA,91,100,NA,-10,-1,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1832,1745,2017,1925,US,124,NA,105,100,NA,52,47,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1806,1745,1953,1925,US,124,NA,107,100,NA,28,21,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1856,1745,2056,1925,US,124,NA,120,100,NA,91,71,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1743,1745,1936,1925,US,124,NA,113,100,NA,11,-2,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1746,1745,1930,1925,US,124,NA,104,100,NA,5,1,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1752,1745,1931,1925,US,124,NA,99,100,NA,6,7,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1752,1745,2029,1925,US,124,NA,157,100,NA,64,7,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1747,1745,1941,1925,US,124,NA,114,100,NA,16,2,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1802,1745,1954,1925,US,124,NA,112,100,NA,29,17,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1744,1745,1916,1925,US,124,NA,92,100,NA,-9,-1,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1750,1745,1915,1925,US,124,NA,85,100,NA,-10,5,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1746,1745,1927,1925,US,124,NA,101,100,NA,2,1,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1743,1745,1920,1925,US,124,NA,97,100,NA,-5,-2,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1744,1745,1924,1925,US,124,NA,100,100,NA,-1,-1,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1744,1745,1920,1925,US,124,NA,96,100,NA,-5,-1,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1749,1745,1922,1925,US,124,NA,93,100,NA,-3,4,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1744,1745,1922,1925,US,124,NA,98,100,NA,-3,-1,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1743,1745,1928,1925,US,124,NA,105,100,NA,3,-2,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1750,1745,1937,1925,US,124,NA,107,100,NA,12,5,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1754,1745,1939,1925,US,124,NA,105,100,NA,14,9,CLT,EWR,529,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1550,1550,1659,1658,US,124,NA,69,68,NA,1,0,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1548,1550,1707,1658,US,124,NA,79,68,NA,9,-2,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1549,1550,1708,1658,US,124,NA,79,68,NA,10,-1,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1642,1550,1759,1658,US,124,NA,77,68,NA,61,52,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1602,1550,1705,1658,US,124,NA,63,68,NA,7,12,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1550,1550,1658,1658,US,124,NA,68,68,NA,0,0,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1555,1550,1701,1658,US,124,NA,66,68,NA,3,5,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1553,1550,1708,1658,US,124,NA,75,68,NA,10,3,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1554,1550,1700,1658,US,124,NA,66,68,NA,2,4,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1549,1550,1652,1658,US,124,NA,63,68,NA,-6,-1,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1549,1550,1659,1658,US,124,NA,70,68,NA,1,-1,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,1546,1550,1653,1658,US,124,NA,67,68,NA,-5,-4,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1547,1550,1653,1658,US,124,NA,66,68,NA,-5,-3,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1550,1550,1701,1658,US,124,NA,71,68,NA,3,0,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1548,1550,1657,1658,US,124,NA,69,68,NA,-1,-2,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1548,1550,1651,1658,US,124,NA,63,68,NA,-7,-2,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1605,1550,1716,1658,US,124,NA,71,68,NA,18,15,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1550,1550,1657,1658,US,124,NA,67,68,NA,-1,0,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1550,1550,1656,1658,US,124,NA,66,68,NA,-2,0,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1551,1550,1656,1658,US,124,NA,65,68,NA,-2,1,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1547,1550,1653,1658,US,124,NA,66,68,NA,-5,-3,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1550,1550,1657,1658,US,124,NA,67,68,NA,-1,0,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1553,1550,1713,1658,US,124,NA,80,68,NA,15,3,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1549,1550,1703,1658,US,124,NA,74,68,NA,5,-1,CVG,CLT,335,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,2000,2000,2047,2059,US,124,NA,47,59,NA,-12,0,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,2032,2000,2127,2059,US,124,NA,55,59,NA,28,32,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,2012,2000,2104,2059,US,124,NA,52,59,NA,5,12,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,2202,2000,2311,2059,US,124,NA,69,59,NA,132,122,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,2003,2000,2053,2059,US,124,NA,50,59,NA,-6,3,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,2002,2000,2052,2059,US,124,NA,50,59,NA,-7,2,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,2120,2000,2220,2059,US,124,NA,60,59,NA,81,80,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,2008,2000,2056,2059,US,124,NA,48,59,NA,-3,8,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,2012,2000,2121,2059,US,124,NA,69,59,NA,22,12,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,2000,2000,2050,2059,US,124,NA,50,59,NA,-9,0,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1959,2000,2054,2059,US,124,NA,55,59,NA,-5,-1,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,2000,2000,2052,2059,US,124,NA,52,59,NA,-7,0,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1958,2000,2050,2059,US,124,NA,52,59,NA,-9,-2,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,2001,2000,2054,2059,US,124,NA,53,59,NA,-5,1,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1958,2000,2050,2059,US,124,NA,52,59,NA,-9,-2,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1958,2000,2052,2059,US,124,NA,54,59,NA,-7,-2,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1959,2000,2050,2059,US,124,NA,51,59,NA,-9,-1,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1958,2000,2052,2059,US,124,NA,54,59,NA,-7,-2,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,2000,2000,2051,2059,US,124,NA,51,59,NA,-8,0,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,2000,2000,2059,2059,US,124,NA,59,59,NA,0,0,EWR,SYR,194,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,643,645,800,800,US,124,NA,77,75,NA,0,-2,SMF,LAX,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,645,645,800,800,US,124,NA,75,75,NA,0,0,SMF,LAX,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,644,645,808,800,US,124,NA,84,75,NA,8,-1,SMF,LAX,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,659,645,822,800,US,124,NA,83,75,NA,22,14,SMF,LAX,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,645,645,804,800,US,124,NA,79,75,NA,4,0,SMF,LAX,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,1324,1320,1415,1416,US,125,NA,51,56,NA,-1,4,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,1342,1320,1433,1416,US,125,NA,51,56,NA,17,22,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,1333,1320,1432,1416,US,125,NA,59,56,NA,16,13,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,1329,1320,1424,1416,US,125,NA,55,56,NA,8,9,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,1346,1320,1509,1416,US,125,NA,83,56,NA,53,26,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,1320,1320,1420,1416,US,125,NA,60,56,NA,4,0,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,1320,1320,1425,1416,US,125,NA,65,56,NA,9,0,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1320,1320,1440,1416,US,125,NA,80,56,NA,24,0,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1321,1320,1410,1416,US,125,NA,49,56,NA,-6,1,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1321,1320,1418,1416,US,125,NA,57,56,NA,2,1,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1321,1320,1418,1416,US,125,NA,57,56,NA,2,1,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1320,1320,1415,1416,US,125,NA,55,56,NA,-1,0,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1320,1320,1411,1416,US,125,NA,51,56,NA,-5,0,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1329,1320,1435,1416,US,125,NA,66,56,NA,19,9,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1320,1320,1419,1416,US,125,NA,59,56,NA,3,0,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1326,1320,1416,1416,US,125,NA,50,56,NA,0,6,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1339,1320,1438,1416,US,125,NA,59,56,NA,22,19,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1328,1320,1438,1416,US,125,NA,70,56,NA,22,8,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,1318,1320,1408,1416,US,125,NA,50,56,NA,-8,-2,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1336,1320,1426,1416,US,125,NA,50,56,NA,10,16,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1321,1320,1420,1416,US,125,NA,59,56,NA,4,1,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1333,1320,1438,1416,US,125,NA,65,56,NA,22,13,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1318,1320,1413,1416,US,125,NA,55,56,NA,-3,-2,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1319,1320,1414,1416,US,125,NA,55,56,NA,-2,-1,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1320,1320,1417,1416,US,125,NA,57,56,NA,1,0,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1320,1320,1442,1416,US,125,NA,82,56,NA,26,0,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1328,1320,1418,1416,US,125,NA,50,56,NA,2,8,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1321,1320,1424,1416,US,125,NA,63,56,NA,8,1,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1339,1320,1445,1416,US,125,NA,66,56,NA,29,19,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1319,1320,1447,1416,US,125,NA,88,56,NA,31,-1,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1324,1320,1417,1416,US,125,NA,53,56,NA,1,4,PIT,AVP,243,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,946,945,1222,1222,US,125,NA,96,97,NA,0,1,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,1020,945,1301,1222,US,125,NA,101,97,NA,39,35,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,1006,945,1243,1222,US,125,NA,97,97,NA,21,21,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,956,945,1219,1222,US,125,NA,83,97,NA,-3,11,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,NA,945,NA,1222,US,125,NA,NA,97,NA,NA,NA,STL,PIT,553,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,945,945,1215,1222,US,125,NA,90,97,NA,-7,0,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,945,945,1225,1222,US,125,NA,100,97,NA,3,0,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,950,945,1242,1222,US,125,NA,112,97,NA,20,5,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,945,945,1233,1222,US,125,NA,108,97,NA,11,0,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1009,945,1239,1222,US,125,NA,90,97,NA,17,24,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,949,945,1230,1222,US,125,NA,101,97,NA,8,4,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,943,945,1222,1222,US,125,NA,99,97,NA,0,-2,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,949,945,1224,1222,US,125,NA,95,97,NA,2,4,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,947,945,1215,1222,US,125,NA,88,97,NA,-7,2,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,944,945,1209,1222,US,125,NA,85,97,NA,-13,-1,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1007,945,1250,1222,US,125,NA,103,97,NA,28,22,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1006,945,1250,1222,US,125,NA,104,97,NA,28,21,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1013,945,1245,1222,US,125,NA,92,97,NA,23,28,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,944,945,1224,1222,US,125,NA,100,97,NA,2,-1,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,956,945,1231,1222,US,125,NA,95,97,NA,9,11,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,944,945,1231,1222,US,125,NA,107,97,NA,9,-1,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,943,945,1224,1222,US,125,NA,101,97,NA,2,-2,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,958,945,1212,1222,US,125,NA,74,97,NA,-10,13,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,944,945,1216,1222,US,125,NA,92,97,NA,-6,-1,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,943,945,1208,1222,US,125,NA,85,97,NA,-14,-2,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,947,945,1216,1222,US,125,NA,89,97,NA,-6,2,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,945,945,1201,1222,US,125,NA,76,97,NA,-21,0,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,945,945,1215,1222,US,125,NA,90,97,NA,-7,0,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,NA,945,NA,1222,US,125,NA,NA,97,NA,NA,NA,STL,PIT,553,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,944,945,1229,1222,US,125,NA,105,97,NA,7,-1,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,943,945,1224,1222,US,125,NA,101,97,NA,2,-2,STL,PIT,553,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,1023,1020,1225,1234,US,126,NA,122,134,NA,-9,3,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,1022,1020,1221,1234,US,126,NA,119,134,NA,-13,2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,1026,1020,1230,1234,US,126,NA,124,134,NA,-4,6,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,1020,1020,1227,1234,US,126,NA,127,134,NA,-7,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,1026,1020,NA,1234,US,126,NA,NA,134,NA,NA,6,MCO,PIT,834,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1991,1,6,7,1027,1020,1248,1234,US,126,NA,141,134,NA,14,7,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,1024,1020,1233,1234,US,126,NA,129,134,NA,-1,4,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1020,1020,1236,1234,US,126,NA,136,134,NA,2,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1022,1020,1233,1234,US,126,NA,131,134,NA,-1,2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1022,1020,1223,1234,US,126,NA,121,134,NA,-11,2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1022,1020,1230,1234,US,126,NA,128,134,NA,-4,2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1019,1020,1223,1234,US,126,NA,124,134,NA,-11,-1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1018,1020,1227,1234,US,126,NA,129,134,NA,-7,-2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1020,1020,1226,1234,US,126,NA,126,134,NA,-8,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1023,1020,1221,1234,US,126,NA,118,134,NA,-13,3,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,16,3,1019,1020,1223,1234,US,126,NA,124,134,NA,-11,-1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,17,4,1020,1020,1304,1234,US,126,NA,164,134,NA,30,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,18,5,1027,1020,1226,1234,US,126,NA,119,134,NA,-8,7,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,19,6,1019,1020,1225,1234,US,126,NA,126,134,NA,-9,-1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,20,7,1022,1020,1232,1234,US,126,NA,130,134,NA,-2,2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,21,1,1032,1020,1242,1234,US,126,NA,130,134,NA,8,12,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,22,2,1024,1020,1238,1234,US,126,NA,134,134,NA,4,4,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,23,3,1020,1020,1227,1234,US,126,NA,127,134,NA,-7,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,24,4,1019,1020,1219,1234,US,126,NA,120,134,NA,-15,-1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,25,5,1019,1020,1222,1234,US,126,NA,123,134,NA,-12,-1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,26,6,1022,1020,1238,1234,US,126,NA,136,134,NA,4,2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,27,7,1022,1020,1224,1234,US,126,NA,122,134,NA,-10,2,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,28,1,1021,1020,1224,1234,US,126,NA,123,134,NA,-10,1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,29,2,1021,1020,1229,1234,US,126,NA,128,134,NA,-5,1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,30,3,1020,1020,1226,1234,US,126,NA,126,134,NA,-8,0,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,31,4,1021,1020,1224,1234,US,126,NA,123,134,NA,-10,1,MCO,PIT,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,1,2,1331,1330,1450,1445,US,126,NA,79,75,NA,5,1,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,2,3,1329,1330,1450,1445,US,126,NA,81,75,NA,5,-1,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,3,4,1331,1330,1451,1445,US,126,NA,80,75,NA,6,1,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,4,5,1331,1330,1502,1445,US,126,NA,91,75,NA,17,1,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,5,6,1542,1330,1728,1445,US,126,NA,106,75,NA,163,132,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,6,7,1337,1330,1515,1445,US,126,NA,98,75,NA,30,7,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,7,1,1358,1330,1520,1445,US,126,NA,82,75,NA,35,28,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,8,2,1343,1325,1529,1437,US,126,NA,106,72,NA,52,18,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,9,3,1324,1325,1444,1437,US,126,NA,80,72,NA,7,-1,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,10,4,1323,1325,1455,1437,US,126,NA,92,72,NA,18,-2,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,11,5,1327,1325,1456,1437,US,126,NA,89,72,NA,19,2,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,12,6,1330,1325,1500,1437,US,126,NA,90,72,NA,23,5,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,13,7,1325,1325,1445,1437,US,126,NA,80,72,NA,8,0,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,14,1,1319,1325,1453,1437,US,126,NA,94,72,NA,16,-6,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1991,1,15,2,1325,1325,1451,1437,US,126,NA,86,72,NA,14,0,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
